,id,screen_name,followers_count,name,friends_count
14260,339370010,Luisinater13,131,luis,0
14261,310140956,Kjaws30,513,Kevin Joslin,315
14262,127033376,anicarissi,7701,Anica Mrose Rissi,937
14263,116940833,LisiOfYardley,3069,PinkeandBrowne,2969
14264,820797474,basicsgjj,1622,The Basics Jiu-Jitsu,58
14265,381706276,Sydney_eileen,1255,Sydney Cross,1758
14266,230580266,Lalitizada,7163,',4426
14267,375414830,_mschiavoni,265,m e g a n,624
14268,375152687,Kto5AP,1225,Patty Roman,554
14269,170025006,CoryJ14,142,Cory,196
14270,16539697,GVartwork,30875,GV Art + Apparel,5037
14271,766271538,discostuuuu,221,Stu C,452
14272,17195059,Dan_Rubin_NY,492,Dan Rubin,727
14273,589586486,MsAdonnelly,128,Amanda,186
14274,138829879,JrHussle,116,Juunya ᵀᴴᴱᴼᴿᴵᴳᴵNᴬᴸ,95
14275,128081976,_HizLilMama,349,Maddies Momma,704
14276,28729402,rbett,1405,Robert Bettmann,740
14277,230973499,kcresto,3255,Katherine Cresto,2422
14278,349069370,peekskillcoffee,998,Peekskill Coffee,302
14279,247357503,dizzaylizzayyy,966,lizdashian👸🏽,851
14280,142762047,JakePechtel,1199,Jake Pechtel,391
14281,13262912,LauraTNeville,562,Laura Neville,785
14282,18505794,luvindastillers,1094,Nancy L. Evans,2357
14283,36724802,JRob_,4106,Jason Lester,1925
14284,70148165,NICKBLAST,29433,NickBlast aka Mr.301,13091
14285,570449990,djstoc,14965,Daniel Joseph,6543
14286,533487686,DarciCanada,932,Canada's Darci🌷🌷🌷,526
14287,49700935,ArtsinBoston,18044,City of Boston Arts,9433
14288,286941257,dukegirlproblmz,723,DukeGirlProblems,70
14289,542138441,NickrEnglish,164,Nick English,180
14290,61628486,paige_3lizabeth,508,paige.♡,405
14291,41705548,Hackcell,980,Hackcell,329
14292,155738192,speedy20s,1117,🕊,650
14293,16146513,pdykstra,2482,Peter Dykstra,665
14294,473456724,tatumalexiss,649,tk🌙,474
14295,461529170,HopeforVirginia,4076,Patrick Hope,951
14296,284188758,CodyWolfeMusic,465579,Cody Wolfe,187223
14297,34103380,FCKemBeechFCKem,545,Marie. Marie,443
14298,18112598,DJDEMP,87254,DJ DEMP,910
14299,738795042,mrpebble1,1003,Eugene Buckley,1820
14300,117596251,TheVideoVacuum,853,Mitch Lovell,1295
14301,14180445,VanHalen1970,284,Van Halen,389
14302,211968093,ryanjackcarr,752,Ryan Jack,627
14303,17981537,kTraphagen,6069,Karyn Traphagen,3125
14304,36069474,Chanel_bagg,867,C🏀ach,1947
14305,461398114,MelancholicLUV,569,Romantic Idealist,583
14306,57696354,spode411,1992,Becki,1184
14307,19161190,COASTbrewing,12223,COAST Brewing,1098
14308,16146535,marcylauren,33394,Marcy McGowan,35210
14309,322986088,Somejamaicankid,3006,Jay,207
14310,288907366,tylerrizzi,5136,Tyler Rizzi,39
14311,17850475,cellularphone,4509,cellularphone,2999
14312,20209771,AdDesignsKM,714,Kathryn Molina,1049
14313,327180395,bright_female93,455,Andrea Colbert,472
14314,252338286,ayethatsko,2977,KO,2235
14315,223895665,MimsDist,1067,Mims Distributing,441
14316,281043057,Vsnap,2669,Vsnap,3263
14317,349462643,Brooke_marie_27,130,Brooke Marie,251
14318,43409523,jonallendc,43321,Jonathan Allen,4259
14319,281829493,SimpsonSwagArmy,2423,†,1687
14320,37511286,jonweinstein,2512,Jon Weinstein,699
14321,35807351,C_Pagillo1148,383,Chris Pagillo,551
14322,79061112,josegomezjr,8785,Jose Gomez,8639
14323,58876023,TheyLoving_Woo,765,.....,650
14324,598761593,Sistervative,971,Sistervative,1044
14325,126902397,masnSteve,23606,Steve Melewski,688
14326,17588352,powermobydick,591,Margaret Guroff,263
14327,53764225,HotBoyGuttah,2252,IG: HotBoyGuttah,811
14328,29384834,jeffrosenstock,29669,Jeff Rosenstock,381
14329,22831232,didikins4life,26312,diane #ForAll straub,22326
14330,504914052,UNECOSOC,69095,UN ECOSOC President,50521
14331,149315713,Norsu2,65484,Norsu2 🇺🇸,52766
14332,24273032,_joanneho,233,joanne ho,334
14333,19554442,ysekkat,852,Yasmina Sekkat,1739
14334,16015499,robertghrist,2629,robert ghrist,735
14335,28205196,emilygiffin,43686,Emily Giffin,669
14336,18243723,Dyn,22132,Dyn,6747
14337,19030154,clevemetroparks,75192,Cleveland Metroparks,4877
14338,259547274,MarissaR1,13177,Marissa Rosen,6674
14339,108421268,ZamZuuCash,3097,Eli Cantrell,4309
14340,175136917,Ry_mac1913,262,Ryan McCanney,785
14341,96624790,plafarge,336,Pier LaFarge,281
14342,129917079,LiftingHopes,210,Lifting Hopes,472
14343,14573719,lilyjmills,1001,Lily J. Mills,2138
14344,102260889,m_druker,1618,Michael Druker,1001
14345,319447190,RiccaM12,968,Adriana Little,743
14346,22700185,peterlouwe,2647,Peter Louwe,2178
14347,25059481,morningrocker,1661,Susan Meredith,1601
14348,16015517,vanillaandzag,9227,Vanilla and Zag,6890
14349,39608482,TimTreacy,12822,Tim Treacy,3263
14350,781476002,_KatyaWild,4897,Katya,678
14351,29778083,carley_marissa,1827,Carley Sohn,789
14352,203317413,samchada,846,Sam Chada,570
14353,17981602,RaymondJames,13414,Raymond James,425
14354,68444327,Electro_Technik,3448,Electro Technik Ind.,1197
14355,902979752,ERICLTSMITH,91,Eric Smith,178
14356,578445480,leezymedusa,460,♡,141
14357,242639022,theAngieG,746,Angie G,834
14358,8675502,me1000,2019,Randy Luecke🤦🏼‍♂️,303
14359,87318702,Together,7034,Together 2018,6906
14360,167010482,femmissgeek,2109,Feminine Miss Geek,1368
14361,16408752,AWeber,33561,AWeber,10989
14362,345661618,bottleandsoul,404,bottle & soul,641
14363,133718200,Preomortgage,4933,Preo Mortgage,6701
14364,465199289,Grandpromo,339,Grand Promo,393
14365,126378173,sophrmgriff,1075,Sophie,200
14366,30957758,marissae_,107,❥ marissa.,117
14367,523657407,GAgives,4342,GAgives,1997
14368,187982018,NickyTaytay,9735,Nicholas Taylor,162
14369,148136133,RobertD706,1306,Czar Mook 💯🤴🏾,0
14370,32530630,WIKANews,3449,WIKA USA,2181
14371,213803207,jammiesblvd,1862,Jan-Michael Cart,1479
14372,799563974,devin_mcfaull,953,Devin,755
14373,218390725,Roger_Bee,443,ROG,95
14374,32399563,ICMA,17541,ICMA,3681
14375,19947724,KP_Designs,544,Kate,745
14376,75391181,TeamGOMAB,1241,WorkInProgreΣΣ,1325
14377,136732877,DeFrancosGym,62007,Joe DeFranco,222
14378,846618829,TheKid_BRabbit,403,BootyLord.,484
14379,41443537,furtadomf,322,Monica Fogg,1198
14380,278683858,ebarr92,193,Eric,206
14381,24928470,animalfriend1,2039,yvonne,2521
14382,13787352,NPRHealth,962161,NPR Health News,197
14383,368992476,ABillionPlus,2863,A Billion + Change,1296
14384,42361052,drpeppermademe,1596,Jessica D. Collier,2062
14385,32530658,mistermom44,38,Linda LD,221
14386,457990372,kwystalmowwison,561,Krystal,482
14387,25583846,miriamzperez,6158,Miriam Zoila Pérez,891
14388,14311656,skipz,4840,Skip Zalneraitis,5282
14389,60055785,tugduck,11824,❌ MAGADuck ❌,12989
14390,60449002,kait_walush,286,Kait Walush🧜🏻‍♀️💜,1573
14391,474243306,sarbear_drummer,796,Sarah Drummer,873
14392,222453996,GSBCommunity,1336,GSB Community,541
14393,29516013,ConsumerVoices,4520,Consumer Voice,2090
14394,575299822,gimmee_a_BONNER,1343,Jess Amber🌻🦒,1680
14395,251945199,TPont155,404,Tony Pontious,185
14396,312369386,Sorrells_14,795,Blake Sorrells 🇺🇸,671
14397,5660912,rich1,2104,Richard Robbins,835
14398,90247596,zayzay336,786,Vizual Ambassador,575
14399,211575018,BIGSWEETZgsgc,1441,BIGSWEETZ,1248
14400,47472885,Rare_org,34989,Rare,22220
14401,207773944,TheDJNino,3389,🇩🇰🇺🇸 DJ NINO,912
14402,819618042,Gordonperks,460,Gordon College Perks,639
14403,16933116,vmfa,60994,VMFA,2438
14404,379085053,AllenaReality,2000,♡GoldieLocs♡,2647
14405,15884541,erinolan,2183,Erin Nolan,378
14406,338190591,GwesT_86,252,Satan Abdul Jabar,156
14407,30302462,SammIannucci,132,Samantha Iannucci,113
14408,180510981,RunTheMoney,1714,Dave @ Run The Money,607
14409,14311688,BernardWhitman,2425,Bernard Whitman,1377
14410,403857673,DevilsAngle_,250,Interstatemusic,916
14411,65429769,JvLGNasty,991,*G,961
14412,13787402,nprscience,251938,The NPR Science Desk,242
14413,150757642,MacNel_GQ,991,Mac Nel,547
14414,116023565,ItsaPJ,412,PJ Alampi,372
14415,393765134,Carusooo_,131,Leo Dicaprionardo,37
14416,24535311,brendangough,325,Brendan Gough,270
14417,431513865,Hahahairo,2594,Jairo Danger,1648
14418,96624913,alleTheWanted,787,Allison,774
14419,94265618,elyssecurry,1285,Elysse Curry,1336
14420,900751633,jake_el_chucho,214,jaketrolling,327
14421,193880334,HolderShow,2369,Brandon Holder,1712
14422,17850637,DigitalKristen,4460,Kristen Heptinstall🧐,4351
14423,23486744,KcNightfire,6087,Kaycee ⚢ Nightfire,3974
14424,487612697,JonFisher44,447,Jon Fisher,425
14425,15753498,itstimwhite,350105,👽Tim White,274629
14426,83910938,nedsmithcenter,435,Ned Smith Center,161
14427,14836000,monica_navarro,143,monica_navarro,153
14428,189686051,wscalfaro,1892,Wendy Scalfaro,2620
14429,811299,lukealbert,880,L.A.,212
14430,44458277,abbyglassenberg,3807,Abby Glassenberg,1371
14431,14573861,MandyStahl,2129,Mandy Stahl,2281
14432,811303,bigspaceship,67626,Big Spaceship,3446
14433,36069674,bronxzou,1649,Borzou Azabdaftari,1021
14434,38297898,itsautumnX0,6895,Queen❤️,818
14435,45244716,DonaldsDad,27986,Donald Glover,630
14436,72900908,BethanyEdits,1014,Bethany Jones,1191
14437,153903405,SethAllison,1529,Sethward,842
14438,243949871,Caribbean_Boi,5956,Deshaun,993
14439,356409644,WESTSIDEWO,4884,Mr_Make_Ya_GirlSmile,0
14440,836133169,BigBrewBeerFest,1850,Big Brew Beer Fest,1805
14441,250372402,ImSelfMadee_,1150,'On My Own',1110
14442,17064244,lvlevents,6894,LVL Entertainment,72
14443,40526133,kdem10,81,Kimmers,162
14444,629694776,spiritualseekr,1856,Jim Apone RYT-200,1934
14445,22438200,eventsforgood,7466,Lindsey Rosenthal,6358
14446,295199032,corinnechii,1097,jaguar paw,587
14447,15098171,sveng,2420,Sven Gustafson,2394
14448,123625787,LisaMcManusJD,636,Lisa C. McManus,235
14449,250896702,SMcKinnonOT,271,Sarah McKinnon,285
14450,384065854,OccupyGvilleFL,3977,Occupy Gainesville,100
14451,212492614,C0mplexSocieTY8,744,Sauce Luther King Jr.,1358
14452,64905545,Batting1st,689,Batting1st,1782
14453,22831435,KMGrinold,1634,Kate Marie Sigfusson,522
14454,12738892,wcnc,212603,NBC Charlotte,6931
14455,410411341,mihalchick23,2235,Colby L. Mihalchick,194
14456,24535377,hkygrl12,1172,Vanessa Perry,2022
14457,15753554,vicki_v,311,Vicki Vasil,276
14458,357589333,PizzaSaves,11575,🍕 Wade 🍕,157
14459,18243925,RoccoDeMaro,2787,Rocco DeMaro,297
14460,811350,alexisohanian,242868,Alexis Ohanian Sr. 🚀,4406
14461,435970392,TheBieberNotas,43796,Bieber,12857
14462,258498905,miguelgracia_,800,Miguel,400
14463,33710430,debbiewwaggoner,996,Debbie Waggoner ☀,876
14464,30695775,MissBeautyy,920,Hello Bella Style,713
14465,426008927,JFiggy143,281,JFiga,513
14466,16671080,TeamDepot,19053,Team Depot,1060
14467,30564714,Ahmed_iAM,446,Ahmed,375
14468,44458347,ACPressCumbo,1685,Cumberland News,21
14469,32924010,SarahPalinRadio,3810,Sarah Palin Radio,328
14470,134373742,Hawk_Ez14,495,Ruben,892
14471,55337329,Dwane_Joshua,25153,Dwane Joshua,983
14472,50487667,EDUBZZZZ,212,Erik Wallin,712
14473,541090167,IamFamousHoe,745,#NoLacking!,959
14474,498491769,leigh_leelee,1161,Leigh Ann,803
14475,243032442,katedonaghey,781,Kate Donaghey,821
14476,27287930,GWPB,3041,GW Program Board,1066
14477,377250175,justus_0709,556,✌️❤️,486
14478,18637186,OneOceanResort,3045,One Ocean Resort,1398
14479,52584835,ROFforlupus,474,Chandra Russell,1481
14480,342385028,MaisonDeXanax,846,Trxll Clinton,313
14481,23224710,CudathePitBull,3451,Cuda Cares,1029
14482,172515719,benevolentmedia,1757,Benevolent Media,1227
14483,63725960,reidhcooper,1361,Reid Harris Cooper,2905
14484,205545865,Eva_ChangeN,1196,Raven Reigns,252
14485,193880459,GYMBoyGuap,2242,GetYaMoney GUAP™,2435
14486,485777804,LocalMantra,2891,Local Mantra,3763
14487,339894673,GillianHorvath,3360,Gillian Horvath,946
14488,569270674,Roofing1000,5146,Mr. Fix-it,5061
14489,121135509,PatriciaTX77,14855,Patricia Driscoll,397
14490,452485527,madi_cole3,403,Madi Cole,218
14491,269771160,GroveCityDem,7629,Peggy 🌊🌊🌊,7677
14492,36268762,madehoops,14421,MADE Hoops,275
14493,408838554,cjdaboss1,13,clarence,52
14494,20865431,standaloneSA,5869,Matt Simmons,3110
14495,387867036,liZ_CHaPAiS,158,Elizabeth Chapais,200
14496,214983072,James__Hunter,69,James Hunter,87
14497,17850785,larrykim,803325,Larry Kim,763825
14498,387998113,AtlArcAngel79,12032,الملاك الرئيسي,214
14499,24993,iaintait,19241,Iain Tait,1007
14500,23355817,pdollaz,2898,P-DOLLAZ,449
14501,75391402,GPSemester,1173,Greenpeace Semester,1286
14502,195322283,M_Williams_3,456,✨Mads✨,377
14503,370434473,SaraaOakes,428,sara,375
14504,21782956,wsoctv,262376,WSOCTV,2183
14505,15360428,neilcic,64212,Neil Cicierega,168
14506,41050544,baronesaNY,5738,Cristina Morrison,4227
14507,560619953,Hiii_Brittttney,301,Brittney,408
14508,461529522,brittanycbyrne,533,brittany,638
14509,65036724,DawnGartin,17073,🌟✨SocialDawn✨🌟,17975
14510,23880118,PittsburghSlim,31814,Slim,1528
14511,172908983,ShootOut_Weez,555,Weez 🔥🤘🏾,597
14512,17064376,arielufret,1593,ariel ufret,2574
14513,14049721,acquia,52879,Acquia,7244
14514,18112954,emilyyyhu,10604,emily hu 🦃,420
14515,251683262,_CoachBreeze,2087,SC : CoachBreezee,1652
14516,25584063,MarxmanTheDJ,5029,MARXMAN,1107
14517,32661951,LizEpstein,720,Liz Epstein,495
14518,17195458,TJMonticello,25812,Monticello,1326
14519,102916547,myDICK_LO_MEIN,572,-_____-,518
14520,164127172,rtmdc72,1582,Russ Montalbano,2529
14521,348283332,NotSarlieChimon,433,Charlie,293
14522,32530883,MyelomaTeacher,6329,Myeloma Teacher,1709
14523,320233932,jessicaabsolut_,297,JessicaTaylor,323
14524,27943373,Leeharmon,15855,Lee Harmon,1865
14525,16540108,PatrickGarrigan,1120,Patrick Garrigan,2588
14526,444096979,Mariam_Zidan,1199,Zidan⚓️,245
14527,33972693,ShipLives,7254,Matt Shipman,1103
14528,170025430,treca1990,29,Tiffney Shepherd,154
14529,21258709,Eugenia_Cooney,138010,Eugenia Cooney,2933
14530,144859610,TheTalkingJamie,1781,Jamie Lynn Megargee,1448
14531,19554781,giannigalante,319,Gianni Galante,572
14532,145383903,KicknItWitG_,1092,Gabrielle Elyse,156
14533,225075680,LiaNeal,12352,Lia M. Neal,330
14534,190472673,TylerTrites,424,Dr. Jan Itor,442
14535,607281634,HealingLaw,643,TheodoricBey13™,214
14536,260465122,RMcRymple,550,Reggie McRymple,1773
14537,71590372,crazzycexycool,1758,Chelly_Rozay,134
14538,287465957,Innometheus,23238,Chris Sanders,23876
14539,27550176,AutumnPerry,888,Autumn Perry,584
14540,402940400,tiredsaints,263,vodka aunt,141
14541,163209713,unrulydime,831,Dime 💍,722
14542,41050609,GipsonB14,627,Gibby,573
14543,58876403,JayKeesler,486,Jay Keesler,2115
14544,323641844,AmberNicholexx,753,Amber,1206
14545,132932082,trademark004,452,clifton smith,470
14546,129655289,shonshinerays,1321,Regina Barber,1898
14547,17588729,ChristianArcand,5659,Christian Arcand,1512
14548,14836219,usta,439802,USTA,3345
14549,519070201,KirchnerTerry,554,Terry Kirchner,830
14550,576610813,godlydeming,2370,jordan,1375
14551,193854775,billyho21,278,Bill,742
14552,80765443,jeremiahKOEking,173173,SnapChat: JEREOMIAHXXX,128339
14553,35545605,Velleybaybee,659,shavelle,1909
14554,57958917,l_downing06,320,Lauren Downing,376
14555,22700550,ben_offline,162,ben,619
14556,65692173,Big_ticket_5,2400,Ticket,642
14557,715285009,Bankbwoi,291,Bankbwoi,368
14558,39084563,FreakyFranz,4929,freaky.,408
14559,9462292,listentoaw,13205,˗ˏˋ A.W. ˊˎ˗,469
14560,287466009,_SciTechNews,2864,Thomas Cameron,2586
14561,92561943,_Ford11,1314,Cj ford,368
14562,80503323,MindyMill,306,mindy millikan,448
14563,286417432,nhragirl_79,165,Gale Allen,197
14564,22045216,richiemckay,507,Richie McKay,394
14565,104237356,Bishop_Hilliard,26519,"Donald Hilliard, Jr.",1634
14566,600597033,ayyeeitslizzay,900,Elizabeth,1473
14567,68837930,JackJCotter,688,Jack Cotter,312
14568,133980714,RonSwansonLover,216,Hannah 🌧,290
14569,342385197,ashleefisherr,486,milania,522
14570,67789357,Made_man11,355,Axel Foley,248
14571,21127727,smileycookie,4965,Smiley Cookie,3816
14572,296510004,PrincessElaini,897,♎️ Oct3♎️,1060
14573,702308916,DJLeason,43,Dan Leason,188
14574,65299003,SHINKOYO,401,SHINKO:YO,224
14575,498754108,Keelen_JW,604,Dr Pepsi,500
14576,30302782,MikeDarnay,6703,Mike Darnay,1080
14577,16278079,sweetest_teee,764,Taylor,679
14578,629170750,loveydovey1661,83,2 Days,124
14579,42754623,RatedCee,1615,Courtney,971
14580,30040642,dailydirtnap,16766,Jared Dillian,671
14581,260727363,baublelauble,2017,Bob Moore,2805
14582,22438468,gretchen_miller,2532,Gretchen Miller,207
14583,288776771,Ryan_Wypler,222,Ryan Wypler,201
14584,203711046,lyssant2,168,Alyssa,496
14585,407921218,brooklynrascals,161,Brooklyn Rascals,285
14586,28467784,Fashioncoach,1476,Susan Kanoff,1357
14587,19948105,FingerLakes1,6241,FingerLakes1.com,2015
14588,336093777,Smuvemusic,19376,Smuve,22700
14589,257188436,TKOTattoos,1025,Tim Knecht,298
14590,29385301,theeicejester,125,Mark Moore (Thalyn),654
14591,14705240,CareOneWorks,7191,CareOne Debt Relief,3447
14592,369648215,SNstats,53764,Sportsnet Stats,2828
14593,335700572,mirrrandaa__,428,Miranda Grazioplene,572
14594,102130269,FreeChildrenDC,838,FreeChildrenOfEarth,1953
14595,324952668,MoviesOnDemand,6537,Movies On Demand,732
14596,233202270,meowdeleine,537,𝔪𝔞𝔡𝔡𝔦𝔢 𝔪𝔬𝔬𝔯𝔢,689
14597,377643615,what_the_hunter,369,,0
14598,21914212,ourcity,6836,Right To The City,2291
14599,237003368,TheRealFatPapi,673,VikingsNation (3-2),575
14600,47997546,ringbros,153,Ring Bros Mktplace,31
14601,141320811,dpickering11,474,Dan Pickering,951
14602,17195631,TameekaTime,706,Tameeka Time,724
14603,16933490,goldykamali,14667,Goldy Kamali,296
14604,26632821,stevozone4,7180,Steven Dingle,1397
14605,37642872,akelly23,363,Ant Kelly,126
14606,30958203,globetoronto,21554,GlobeToronto,81
14607,588014204,CallmeBory,517,AyooBetsy,614
14608,17064574,elaines630,84,elaines630,91
14609,24535680,Shane__McC,7462,Schrödinger's Cat,6753
14610,19554945,katkrose,22960,Kathryn Rose,18035
14611,556950150,Showtime203914,143,Joe,100
14612,32531078,funkaldelyfunk,633,Donald Ely illos,809
14613,20734600,angelchatter,4318,Christine Alexandria,527
14614,515070755,_missjoanie,132,Joanie,141
14615,30565005,JanetBodnar,6649,Janet Bodnar,449
14616,15098511,PeteSkerritt,5051,Peter Skerritt,3352
14617,730022324,TeenyTinyKiwi,650,Kiwi,180
14618,566780564,StephenM843,176,Stephen M,209
14619,46817943,brikeilarcnn,130438,Brianna Keilar,1044
14620,17982105,NathanBransford,91774,Nathan Bransford,1035
14621,445538970,erkyso,215,erk 🌹,164
14622,14967448,natecornett,885,nate cornett,726
14623,430072477,_PaNy10,556,.,419
14624,169108126,JFarleyNEWS,1908,Jim Farley,1231
14625,336880279,mich_nastasi,108,Michelle Nastasi,315
14626,121135778,TUcitydesk,2618,Lauren Stanforth,815
14627,6578852,shacheng,3942,"Shawn Cheng @ #websummit, say hello",2095
14628,14049957,George_Haines,2595,George Haines,1873
14629,132276902,JustMurf72,987,Kimberly Murphy,3029
14630,19948202,HUDgov,289044,HUDgov,349
14631,18375339,Freeholdchiro,2485,Freehold Pain Relief,2100
14632,65561261,iLiveCouture,251,Christian Des Garçon,397
14633,128082607,marant30,3422,MartínCalderón©M&M's,3552
14634,381706927,nicholasblah,956,Boxy,305
14635,349463217,_deleonj,1145,Jen,1173
14636,287990447,vildabean90,214,Wilda,163
14637,171074227,janayynova,308,Trippie Indigoo,140
14638,138044083,ArambarriNews,7341,RICARDO ARAMBARRI,115
14639,325739189,FactoryDPromos,1566,FactoryDirectPromos,1638
14640,3433141,heathermg,3512,Heather Goss,1447
14641,141189815,Samuel_Clemons,174717,Samuel Clemons,140594
14642,17326776,davekusek,34088,Dave Kusek,31037
14643,19948217,benjedwards,4686,Benj Edwards,403
14644,84959930,Mayberrykush,10008,Sony Michel Stan Acct.,2632
14645,17457849,davidryanspeer,510,David Ryan Speer,234
14646,268067516,TheDwellsShow52,237,Derek Welcome,260
14647,17982141,Alksandra,1238,Aleksandra Marcotte,406
14648,581460669,TheBlackHoff,9491,King Hoff,443
14649,245129919,_ThisbitchLys,186,Sage,209
14650,51274432,Therealest_BD,963,Beautiful Dreamer,1735
14651,15884992,NyBarfly,4083,James Mulcahy,2272
14652,294937280,bmaloney21,460,"Beth K Maloney, RN",1231
14653,56517311,glowbeautyguru,1697,Glow Medical Spa,1503
14654,17064644,AnnNyberg,19477,Ann Nyberg,21009
14655,376595141,joestyx22,1158,JoeStyx,1895
14656,21258949,jayfrom88,1175,Jay 🦍💪🏾😤,1110
14657,107242181,paytonselzer,4385,HENNY P,197
14658,422863564,alexiusciera,360,Alexius,287
14659,383279822,Supersarcasmo,298652,El Capitán Sarcasmo,52737
14660,15753937,dslunceford,5015,Steve Lunceford,2957
